"","state","city","certified","withdraw","cert_withdraw","reject","denied","invalidated","pending","total","rank"
"9589","NEW YORK","RICHMOND",1,0,0,0,0,0,0,1,206.5
"9590","NEW YORK","RINCON",1,0,0,0,0,0,0,1,206.5
"9591","NEW YORK","RIVER EDGE",1,0,0,0,0,0,0,1,206.5
"9592","NEW YORK","ROCHDALE",0,0,0,0,1,0,0,1,206.5
"9593","NEW YORK","ROCHESTERN/A",1,0,0,0,0,0,0,1,206.5
"9594","NEW YORK","ROCKAWAY POINT",1,0,0,0,0,0,0,1,206.5
"9595","NEW YORK","ROCKEFELLER CENTER",1,0,0,0,0,0,0,1,206.5
"9596","NEW YORK","ROMULUS",1,0,0,0,0,0,0,1,206.5
"9597","NEW YORK","ROOM 804B",0,1,0,0,0,0,0,1,206.5
"9598","NEW YORK","ROUND ROCK",1,0,0,0,0,0,0,1,206.5
"9599","NEW YORK","ROYERSFORD",1,0,0,0,0,0,0,1,206.5
"9600","NEW YORK","RYE CITY",1,0,0,0,0,0,0,1,206.5
"9601","NEW YORK","S RICHMOND HILL",1,0,0,0,0,0,0,1,206.5
"9602","NEW YORK","S. OZONE PARK",1,0,0,0,0,0,0,1,206.5
"9603","NEW YORK","S.HAUPPAUGE",1,0,0,0,0,0,0,1,206.5
"9604","NEW YORK","SADDLE RIVER",1,0,0,0,0,0,0,1,206.5
"9605","NEW YORK","SAINT BONAVENTURE",1,0,0,0,0,0,0,1,206.5
"9606","NEW YORK","SAN ANTONIO",1,0,0,0,0,0,0,1,206.5
"9607","NEW YORK","SAN DIEGO",0,1,0,0,0,0,0,1,206.5
"9608","NEW YORK","SAN GABRIEL",1,0,0,0,0,0,0,1,206.5
"9609","NEW YORK","SAN JOSE",1,0,0,0,0,0,0,1,206.5
"9610","NEW YORK","SANDY HOOK",1,0,0,0,0,0,0,1,206.5
"9611","NEW YORK","SCHAUMBURG",1,0,0,0,0,0,0,1,206.5
"9612","NEW YORK","SCHOHARIE",1,0,0,0,0,0,0,1,206.5
"9613","NEW YORK","SCHROON LAKE",1,0,0,0,0,0,0,1,206.5
"9614","NEW YORK","SKILLMAN",1,0,0,0,0,0,0,1,206.5
"9615","NEW YORK","SLEEPY HALOW",0,1,0,0,0,0,0,1,206.5
"9616","NEW YORK","SLOATSBURG",1,0,0,0,0,0,0,1,206.5
"9617","NEW YORK","SMYRNA",1,0,0,0,0,0,0,1,206.5
"9618","NEW YORK","SOMERSET",0,0,0,0,1,0,0,1,206.5
"9619","NEW YORK","SOUTH NY",0,1,0,0,0,0,0,1,206.5
"9620","NEW YORK","SOUTH ROCHESTER",1,0,0,0,0,0,0,1,206.5
"9621","NEW YORK","SOUTH SAN FRANCISCO",1,0,0,0,0,0,0,1,206.5
"9622","NEW YORK","SOUTHOLD",1,0,0,0,0,0,0,1,206.5
"9623","NEW YORK","SPENCERPORT",1,0,0,0,0,0,0,1,206.5
"9624","NEW YORK","SPEONK",1,0,0,0,0,0,0,1,206.5
"9625","NEW YORK","SPRINGFIELD",1,0,0,0,0,0,0,1,206.5
"9626","NEW YORK","ST ALBANS",1,0,0,0,0,0,0,1,206.5
"9627","NEW YORK","ST JAMES",1,0,0,0,0,0,0,1,206.5
"9628","NEW YORK","ST. JAMESST",1,0,0,0,0,0,0,1,206.5
"9629","NEW YORK","ST.ELMIRA",1,0,0,0,0,0,0,1,206.5
"9630","NEW YORK","STAATSBURG",1,0,0,0,0,0,0,1,206.5
"9631","NEW YORK","STOCKDALE",1,0,0,0,0,0,0,1,206.5
"9632","NEW YORK","SUFFOLK COUNTY",1,0,0,0,0,0,0,1,206.5
"9633","NEW YORK","SUGAR LAND",1,0,0,0,0,0,0,1,206.5
"9634","NEW YORK","SUITE # 903",0,0,0,0,1,0,0,1,206.5
"9635","NEW YORK","SUITE 100",0,1,0,0,0,0,0,1,206.5
"9636","NEW YORK","SUITE 101",0,0,0,0,1,0,0,1,206.5
"9637","NEW YORK","SUITE 140",1,0,0,0,0,0,0,1,206.5
"9638","NEW YORK","SUITE 1400",1,0,0,0,0,0,0,1,206.5
"9639","NEW YORK","SUITE 1600",1,0,0,0,0,0,0,1,206.5
"9640","NEW YORK","SUITE 1603B",0,0,0,0,1,0,0,1,206.5
"9641","NEW YORK","SUITE 1802",1,0,0,0,0,0,0,1,206.5
"9642","NEW YORK","SUITE 240",1,0,0,0,0,0,0,1,206.5
"9643","NEW YORK","SUITE 2400",1,0,0,0,0,0,0,1,206.5
"9644","NEW YORK","SUITE 300",1,0,0,0,0,0,0,1,206.5
"9645","NEW YORK","SUITE 501",1,0,0,0,0,0,0,1,206.5
"9646","NEW YORK","SUITE 514",1,0,0,0,0,0,0,1,206.5
"9647","NEW YORK","SUITE 600",1,0,0,0,0,0,0,1,206.5
"9648","NEW YORK","SUITE 605",1,0,0,0,0,0,0,1,206.5
"9649","NEW YORK","SUITE 802",1,0,0,0,0,0,0,1,206.5
"9650","NEW YORK","SUITE 804",0,1,0,0,0,0,0,1,206.5
"9651","NEW YORK","SUITE 912",0,1,0,0,0,0,0,1,206.5
"9652","NEW YORK","SUITE 945",1,0,0,0,0,0,0,1,206.5
"9653","NEW YORK","SUITE C3",0,1,0,0,0,0,0,1,206.5
"9654","NEW YORK","SUITE NO 1502",1,0,0,0,0,0,0,1,206.5
"9655","NEW YORK","SUNNYVALE",1,0,0,0,0,0,0,1,206.5
"9656","NEW YORK","SYRACUSE CITY",1,0,0,0,0,0,0,1,206.5
"9657","NEW YORK","TACOMA",1,0,0,0,0,0,0,1,206.5
"9658","NEW YORK","TAMPA",1,0,0,0,0,0,0,1,206.5
"9659","NEW YORK","TEMPLE TERRACE",1,0,0,0,0,0,0,1,206.5
"9660","NEW YORK","THIRD FLOOR",0,0,0,0,1,0,0,1,206.5
"9661","NEW YORK","THOMPSON",0,0,0,0,1,0,0,1,206.5
"9662","NEW YORK","TIME SQUARE",0,1,0,0,0,0,0,1,206.5
"9663","NEW YORK","TOMS RIVER",1,0,0,0,0,0,0,1,206.5
"9664","NEW YORK","TUPPER LAKE",1,0,0,0,0,0,0,1,206.5
"9665","NEW YORK","UNION SPRINGS",1,0,0,0,0,0,0,1,206.5
"9666","NEW YORK","UNKNOWN",0,1,0,0,0,0,0,1,206.5
"9667","NEW YORK","UPPER NYACK",1,0,0,0,0,0,0,1,206.5
"9668","NEW YORK","W SYRACUSE",1,0,0,0,0,0,0,1,206.5
"9669","NEW YORK","WASHINGTON D.C.",1,0,0,0,0,0,0,1,206.5
"9670","NEW YORK","WATER MILL",1,0,0,0,0,0,0,1,206.5
"9671","NEW YORK","WATERBURY",1,0,0,0,0,0,0,1,206.5
"9672","NEW YORK","WATERFRONT VILLAGE CENTER",1,0,0,0,0,0,0,1,206.5
"9673","NEW YORK","WATKINS GLEN",1,0,0,0,0,0,0,1,206.5
"9674","NEW YORK","WEATOGUE",1,0,0,0,0,0,0,1,206.5
"9675","NEW YORK","WEEDSPORT",1,0,0,0,0,0,0,1,206.5
"9676","NEW YORK","WEST BRENTWOOD",1,0,0,0,0,0,0,1,206.5
"9677","NEW YORK","WEST BROOKLYN",1,0,0,0,0,0,0,1,206.5
"9678","NEW YORK","WEST CALDWELL",1,0,0,0,0,0,0,1,206.5
"9679","NEW YORK","WEST DES MOINES",0,0,0,0,1,0,0,1,206.5
"9680","NEW YORK","WEST HAVERSTRAW",1,0,0,0,0,0,0,1,206.5
"9681","NEW YORK","WEST HURLEY",1,0,0,0,0,0,0,1,206.5
"9682","NEW YORK","WEST SCHENECTADY",1,0,0,0,0,0,0,1,206.5
"9683","NEW YORK","WESTHAMPTON",1,0,0,0,0,0,0,1,206.5
"9684","NEW YORK","WESTLAND",0,0,0,0,1,0,0,1,206.5
"9685","NEW YORK","WHIPPANY",1,0,0,0,0,0,0,1,206.5
"9686","NEW YORK","WILLOW",1,0,0,0,0,0,0,1,206.5
"9687","NEW YORK","WINDHAM",1,0,0,0,0,0,0,1,206.5
"9688","NEW YORK","WOONSOCKET",1,0,0,0,0,0,0,1,206.5
"9689","NEW YORK","YORKTOWN HTS",1,0,0,0,0,0,0,1,206.5
"9690","TENNESSEE","COLLEGEDALE",15,0,0,0,0,0,0,15,206.5
"9691","TENNESSEE","LEWISBURG",14,0,1,0,0,0,0,15,206.5
"9692","ALABAMA","GADSDEN",51,1,3,0,8,0,0,63,206
"9693","IOWA","FAYETTE",4,2,2,0,3,0,0,11,206
"9694","IOWA","INDIANOLA",8,1,0,0,2,0,0,11,206
"9695","IOWA","IOWA FALLS",11,0,0,0,0,0,0,11,206
"9696","IOWA","SHENANDOAH",8,1,2,0,0,0,0,11,206
"9697","IOWA","W. DES MOINES",11,0,0,0,0,0,0,11,206
"9698","KANSAS","HESSTON",184,8,1,0,3,0,0,196,206
"9699","KENTUCKY","FRANKFORT",781,28,52,0,24,0,0,885,206
"9700","LOUISIANA","MORGAN CITY",37,3,1,0,9,0,0,50,206
"9701","SOUTH CAROLINA","HARDEEVILLE",20,4,0,0,2,0,0,26,206
"9702","ARIZONA","MORENCI",86,2,6,0,2,0,0,96,205.5
"9703","ARIZONA","NOGALES",84,1,1,0,10,0,0,96,205.5
"9704","COLORADO","FIRESTONE",6,0,1,0,2,0,0,9,205.5
"9705","COLORADO","FREMONT",8,0,0,0,1,0,0,9,205.5
"9706","COLORADO","HENDERSON",9,0,0,0,0,0,0,9,205.5
"9707","COLORADO","NEW CASTLE",5,0,0,0,4,0,0,9,205.5
"9708","WISCONSIN","BELMONT",5,0,0,0,1,0,0,6,205.5
"9709","WISCONSIN","CHILTON",5,0,1,0,0,0,0,6,205.5
"9710","WISCONSIN","CLINTON",6,0,0,0,0,0,0,6,205.5
"9711","WISCONSIN","CLINTONVILLE",4,0,0,0,2,0,0,6,205.5
"9712","WISCONSIN","ELKHORN",5,0,1,0,0,0,0,6,205.5
"9713","WISCONSIN","ELM GROVE",5,0,0,0,1,0,0,6,205.5
"9714","WISCONSIN","ELROY",5,0,1,0,0,0,0,6,205.5
"9715","WISCONSIN","LA FARGE",6,0,0,0,0,0,0,6,205.5
"9716","WISCONSIN","MCFARLAND",2,0,2,0,2,0,0,6,205.5
"9717","WISCONSIN","MOUNT HOREB",5,1,0,0,0,0,0,6,205.5
"9718","WISCONSIN","ONALASKA",5,0,1,0,0,0,0,6,205.5
"9719","WISCONSIN","PARK FALLS",5,0,1,0,0,0,0,6,205.5
"9720","WISCONSIN","PESHTIGO",6,0,0,0,0,0,0,6,205.5
"9721","WISCONSIN","PORT WASHINGTON",5,0,0,0,1,0,0,6,205.5
"9722","WISCONSIN","SPRING GREEN",3,1,2,0,0,0,0,6,205.5
"9723","WISCONSIN","ST. FRANCIS",4,0,2,0,0,0,0,6,205.5
"9724","WISCONSIN","TWO RIVERS",6,0,0,0,0,0,0,6,205.5
"9725","WISCONSIN","YORKVILLE",6,0,0,0,0,0,0,6,205.5
"9726","ALABAMA","GREENVILLE",54,3,0,0,4,0,0,61,205
"9727","KANSAS","MCPHERSON",105,8,14,0,1,0,0,128,205
"9728","KENTUCKY","ERLANGER",496,10,13,0,15,0,0,534,205
"9729","LOUISIANA","CAMERON",40,0,8,0,0,0,0,48,205
"9730","SOUTH CAROLINA","N. CHARLESTON",23,1,0,0,1,0,0,25,204.5
"9731","SOUTH CAROLINA","NEWBERRY",25,0,0,0,0,0,0,25,204.5
"9732","ALABAMA","TUSKEGEE",53,1,1,0,4,0,0,59,204
"9733","ARIZONA","PINON",83,1,2,0,1,0,0,87,204
"9734","KANSAS","NEW CENTURY",77,2,3,0,3,0,0,85,204
"9735","KENTUCKY","BOWLING GREEN",324,9,31,0,13,0,0,377,204
"9736","LOUISIANA","BELLE CHASSE",34,3,7,0,0,0,0,44,204
"9737","MISSOURI","BETHEL",3,0,0,0,1,0,0,4,204
"9738","MISSOURI","BLOOMFIELD",4,0,0,0,0,0,0,4,204
"9739","MISSOURI","CHARLES",4,0,0,0,0,0,0,4,204
"9740","MISSOURI","CHARLESTON",3,1,0,0,0,0,0,4,204
"9741","MISSOURI","CHILLICOTHE",4,0,0,0,0,0,0,4,204
"9742","MISSOURI","CUBA",3,0,1,0,0,0,0,4,204
"9743","MISSOURI","DEARBORN",3,1,0,0,0,0,0,4,204
"9744","MISSOURI","ELDON",4,0,0,0,0,0,0,4,204
"9745","MISSOURI","GRANBY",1,0,1,0,2,0,0,4,204
"9746","MISSOURI","MARYLAND HTS",3,0,1,0,0,0,0,4,204
"9747","MISSOURI","MISSOURI",1,2,1,0,0,0,0,4,204
"9748","MISSOURI","NEWTOWN",4,0,0,0,0,0,0,4,204
"9749","MISSOURI","NIXA",4,0,0,0,0,0,0,4,204
"9750","MISSOURI","SCOTT CITY",3,1,0,0,0,0,0,4,204
"9751","MISSOURI","WAYNESVILLE",4,0,0,0,0,0,0,4,204
"9752","MISSOURI","WEBB CITY",3,1,0,0,0,0,0,4,204
"9753","MISSOURI","WRIGHT CITY",3,0,1,0,0,0,0,4,204
"9754","TENNESSEE","CHARLESTON",14,0,0,0,0,0,0,14,203.5
"9755","TENNESSEE","EADS",14,0,0,0,0,0,0,14,203.5
"9756","TENNESSEE","GRAY",13,0,0,0,1,0,0,14,203.5
"9757","TENNESSEE","SEVIERVILLE",10,1,0,0,3,0,0,14,203.5
"9758","ALABAMA","ALEXANDER CITY",42,3,0,0,2,0,0,47,203
"9759","ARIZONA","DOUGLAS",71,6,4,0,2,0,0,83,203
"9760","CONNECTICUT","EASTON",8,0,0,0,3,0,0,11,203
"9761","CONNECTICUT","NEWTOWN",9,1,0,0,1,0,0,11,203
"9762","CONNECTICUT","WASHINGTON",9,0,2,0,0,0,0,11,203
"9763","KANSAS","HAYS",75,3,2,0,4,0,0,84,203
"9764","KENTUCKY","FLORENCE",331,16,8,0,10,0,0,365,203
"9765","MINNESOTA","APPLETON",2,0,0,0,0,0,0,2,203
"9766","MINNESOTA","AURORA",2,0,0,0,0,0,0,2,203
"9767","MINNESOTA","BECKER",1,0,0,0,1,0,0,2,203
"9768","MINNESOTA","BLOOMINGDALE",2,0,0,0,0,0,0,2,203
"9769","MINNESOTA","BRUNO",0,0,0,0,2,0,0,2,203
"9770","MINNESOTA","CARVER",1,0,0,0,1,0,0,2,203
"9771","MINNESOTA","CLEAR LAKE",2,0,0,0,0,0,0,2,203
"9772","MINNESOTA","CLEARWATER",2,0,0,0,0,0,0,2,203
"9773","MINNESOTA","COLD SPRING",2,0,0,0,0,0,0,2,203
"9774","MINNESOTA","COLERAINE",2,0,0,0,0,0,0,2,203
"9775","MINNESOTA","COLUMBIA HTS",2,0,0,0,0,0,0,2,203
"9776","MINNESOTA","COTTONWOOD",1,0,1,0,0,0,0,2,203
"9777","MINNESOTA","CREVE COEUR",2,0,0,0,0,0,0,2,203
"9778","MINNESOTA","DUNDAS",2,0,0,0,0,0,0,2,203
"9779","MINNESOTA","EDEN",2,0,0,0,0,0,0,2,203
"9780","MINNESOTA","FAIRFAX",2,0,0,0,0,0,0,2,203
"9781","MINNESOTA","FERTILE",2,0,0,0,0,0,0,2,203
"9782","MINNESOTA","FRANKLIN",2,0,0,0,0,0,0,2,203
"9783","MINNESOTA","HAM LAKE",2,0,0,0,0,0,0,2,203
"9784","MINNESOTA","HOFFMAN",2,0,0,0,0,0,0,2,203
"9785","MINNESOTA","JEFFERSON CITY",1,1,0,0,0,0,0,2,203
"9786","MINNESOTA","KARLSTAD",2,0,0,0,0,0,0,2,203
"9787","MINNESOTA","LITCHFIELD",2,0,0,0,0,0,0,2,203
"9788","MINNESOTA","LONG LAKE",1,0,1,0,0,0,0,2,203
"9789","MINNESOTA","MINNONKA",1,0,1,0,0,0,0,2,203
"9790","MINNESOTA","MONTICELLO",0,0,2,0,0,0,0,2,203
"9791","MINNESOTA","NASHWAUK",2,0,0,0,0,0,0,2,203
"9792","MINNESOTA","NORTH PLYMOUTH",1,1,0,0,0,0,0,2,203
"9793","MINNESOTA","NORTH SAINT PAUL",2,0,0,0,0,0,0,2,203
"9794","MINNESOTA","OAK DATE",2,0,0,0,0,0,0,2,203
"9795","MINNESOTA","ORONO",1,0,1,0,0,0,0,2,203
"9796","MINNESOTA","PAUL",2,0,0,0,0,0,0,2,203
"9797","MINNESOTA","PAYNESVILLE",1,0,0,0,1,0,0,2,203
"9798","MINNESOTA","PRAIRIE",2,0,0,0,0,0,0,2,203
"9799","MINNESOTA","RAYMOND",2,0,0,0,0,0,0,2,203
"9800","MINNESOTA","RENVILLE",2,0,0,0,0,0,0,2,203
"9801","MINNESOTA","RICHMOND",2,0,0,0,0,0,0,2,203
"9802","MINNESOTA","RUSHFORD",1,0,0,0,1,0,0,2,203
"9803","MINNESOTA","SAINT MICHAEL",2,0,0,0,0,0,0,2,203
"9804","MINNESOTA","SARGEANT",1,0,1,0,0,0,0,2,203
"9805","MINNESOTA","SHITE BEAK LAKE",2,0,0,0,0,0,0,2,203
"9806","MINNESOTA","SIOUX FALLS",2,0,0,0,0,0,0,2,203
"9807","MINNESOTA","SOUTH SAINT PAUL",2,0,0,0,0,0,0,2,203
"9808","MINNESOTA","SPRING LAKE",2,0,0,0,0,0,0,2,203
"9809","MINNESOTA","SPRING PARK",2,0,0,0,0,0,0,2,203
"9810","MINNESOTA","ST LOUIS",2,0,0,0,0,0,0,2,203
"9811","MINNESOTA","ST. CHARLES",1,0,0,0,1,0,0,2,203
"9812","MINNESOTA","ST. MICHAEL",2,0,0,0,0,0,0,2,203
"9813","MINNESOTA","STEWARTVILLE",2,0,0,0,0,0,0,2,203
"9814","MINNESOTA","SUITE 400",2,0,0,0,0,0,0,2,203
"9815","MINNESOTA","TAUNTON",1,0,0,0,1,0,0,2,203
"9816","MINNESOTA","TOFTE",2,0,0,0,0,0,0,2,203
"9817","MINNESOTA","TROY",2,0,0,0,0,0,0,2,203
"9818","MINNESOTA","WABASHA",2,0,0,0,0,0,0,2,203
"9819","MINNESOTA","WALKER",1,0,0,0,1,0,0,2,203
"9820","MINNESOTA","WELCH",2,0,0,0,0,0,0,2,203
"9821","MINNESOTA","WEST SAINT PAUL",2,0,0,0,0,0,0,2,203
"9822","MINNESOTA","WEST ST. PAUL",1,0,1,0,0,0,0,2,203
"9823","MINNESOTA","WESTBROOK",2,0,0,0,0,0,0,2,203
"9824","MINNESOTA","WINDOM",2,0,0,0,0,0,0,2,203
"9825","MINNESOTA","WINTHROP",2,0,0,0,0,0,0,2,203
"9826","SOUTH CAROLINA","CLINTON",19,0,1,0,3,0,0,23,203
"9827","LOUISIANA","LAKE PROVIDENCE",29,2,2,0,2,0,0,35,202.5
"9828","LOUISIANA","LEESVILLE",26,3,4,0,2,0,0,35,202.5
"9829","ALABAMA","ATHENS",30,3,4,0,7,0,0,44,202
"9830","ARIZONA","PEORIA",62,4,3,0,8,0,0,77,202
"9831","KANSAS","SHAWNEE MISSION",51,2,11,0,9,0,0,73,202
"9832","KENTUCKY","GEORGETOWN",290,22,14,0,7,0,0,333,202
"9833","IOWA","CARROLL",5,2,1,0,2,0,0,10,201.5
"9834","IOWA","CORNING",10,0,0,0,0,0,0,10,201.5
"9835","IOWA","LA PORTE CITY",9,0,1,0,0,0,0,10,201.5
"9836","IOWA","MOUNT AYR",9,0,1,0,0,0,0,10,201.5
"9837","SOUTH CAROLINA","CAMDEN",19,0,1,0,2,0,0,22,201.5
"9838","SOUTH CAROLINA","VARNVILLE",19,1,2,0,0,0,0,22,201.5
"9839","ALABAMA","SHORTER",36,1,6,0,0,0,0,43,201
"9840","ARIZONA","SAN CARLOS",68,6,0,0,2,0,0,76,201
"9841","COLORADO","ERIE",5,0,2,0,1,0,0,8,201
"9842","COLORADO","EVANS",5,1,2,0,0,0,0,8,201
"9843","COLORADO","PAGOSA SPRINGS",4,3,0,0,1,0,0,8,201
"9844","COLORADO","SAN JOSE",4,2,1,0,1,0,0,8,201
"9845","COLORADO","WALSENBURG",6,1,0,0,1,0,0,8,201
"9846","KANSAS","MISSION",66,0,3,0,2,0,0,71,201
"9847","KENTUCKY","COVINGTON",169,3,6,0,8,0,0,186,201
"9848","LOUISIANA","WESTLAKE",32,1,0,0,1,0,0,34,201
"9849","TENNESSEE","PIGEON FORGE",10,0,1,0,2,0,0,13,200.5
"9850","TENNESSEE","SPRING HILL",11,0,0,0,2,0,0,13,200.5
"9851","ALABAMA","ENTERPRISE",39,3,0,0,0,0,0,42,200
"9852","ARIZONA","CASA GRANDE",62,2,6,0,3,0,0,73,200
"9853","KANSAS","PITTSBURG",66,1,1,0,2,0,0,70,200
"9854","KENTUCKY","ELIZABETHTOWN",88,2,7,0,9,0,0,106,200
"9855","LOUISIANA","JEFFERSON",28,2,1,0,1,0,0,32,200
"9856","SOUTH CAROLINA","BLACKVILLE",21,0,0,0,0,0,0,21,200
"9857","CONNECTICUT","DANIELSON",9,1,0,0,0,0,0,10,199.5
"9858","CONNECTICUT","MORRIS",9,1,0,0,0,0,0,10,199.5
"9859","CONNECTICUT","NORTH BRANFORD",9,0,0,0,1,0,0,10,199.5
"9860","CONNECTICUT","WILLINGTON",6,0,2,0,2,0,0,10,199.5
"9861","ALABAMA","LINCOLN",39,0,1,0,1,0,0,41,199
"9862","KANSAS","GARDEN CITY",54,3,5,0,2,0,0,64,199
"9863","KENTUCKY","HOPKINSVILLE",75,5,2,0,3,0,0,85,199
"9864","SOUTH CAROLINA","SUMMERTON",14,2,2,0,2,0,0,20,199
"9865","ARIZONA","AJO",68,2,0,0,1,0,0,71,198.5
"9866","ARIZONA","GOODYEAR",57,1,6,0,7,0,0,71,198.5
"9867","INDIANA","AVILLA",5,0,1,0,0,0,0,6,198.5
"9868","INDIANA","BERNE",6,0,0,0,0,0,0,6,198.5
"9869","INDIANA","DANVILLE",5,0,0,0,1,0,0,6,198.5
"9870","INDIANA","FOWLER",5,0,1,0,0,0,0,6,198.5
"9871","INDIANA","INDIANPOLIS",6,0,0,0,0,0,0,6,198.5
"9872","INDIANA","KINGSFORD HEIGHTS",6,0,0,0,0,0,0,6,198.5
"9873","INDIANA","MITCHELL",5,0,1,0,0,0,0,6,198.5
"9874","INDIANA","NORTH MANCHESTER",6,0,0,0,0,0,0,6,198.5
"9875","INDIANA","OAKLAND CITY",4,1,0,0,1,0,0,6,198.5
"9876","INDIANA","ORLEANS",6,0,0,0,0,0,0,6,198.5
"9877","INDIANA","OSGOOD",5,0,0,0,1,0,0,6,198.5
"9878","INDIANA","PORTLAND",5,0,1,0,0,0,0,6,198.5
"9879","KANSAS","COFFEYVILLE",42,1,5,0,4,0,0,52,198
"9880","LOUISIANA","LAROSE",25,1,3,0,1,0,0,30,198
"9881","LOUISIANA","LULING",24,2,1,0,3,0,0,30,198
"9882","LOUISIANA","ST. ROSE",29,0,0,0,1,0,0,30,198
"9883","ALABAMA","LIVINGSTON",30,2,4,0,4,0,0,40,197.5
"9884","ALABAMA","THEODORE",32,1,3,0,4,0,0,40,197.5
"9885","IOWA","EMMETSBURG",9,0,0,0,0,0,0,9,197.5
"9886","IOWA","IDA GROVE",9,0,0,0,0,0,0,9,197.5
"9887","IOWA","LEON",7,0,1,0,1,0,0,9,197.5
"9888","IOWA","ORANGE CITY",7,0,0,0,2,0,0,9,197.5
"9889","KENTUCKY","PIKEVILLE",69,5,0,0,5,0,0,79,197.5
"9890","KENTUCKY","RICHMOND",67,3,7,0,2,0,0,79,197.5
"9891","NEW JERSEY","07095",1,0,0,0,0,0,0,1,197.5
"9892","NEW JERSEY","07311",1,0,0,0,0,0,0,1,197.5
"9893","NEW JERSEY","08057",1,0,0,0,0,0,0,1,197.5
"9894","NEW JERSEY","08558",1,0,0,0,0,0,0,1,197.5
"9895","NEW JERSEY","100 CAMPUS DRIVE",1,0,0,0,0,0,0,1,197.5
"9896","NEW JERSEY","104",0,0,0,0,1,0,0,1,197.5
"9897","NEW JERSEY","11 MELANIE LANE",0,1,0,0,0,0,0,1,197.5
"9898","NEW JERSEY","112",1,0,0,0,0,0,0,1,197.5
"9899","NEW JERSEY","137 W. COMMERCIAL AVE",1,0,0,0,0,0,0,1,197.5
"9900","NEW JERSEY","137 W. COMMERCIAL AVE.",0,1,0,0,0,0,0,1,197.5
"9901","NEW JERSEY","1551 S WASHINGTON AVE",0,1,0,0,0,0,0,1,197.5
"9902","NEW JERSEY","180 FRANKLIN TPKE",1,0,0,0,0,0,0,1,197.5
"9903","NEW JERSEY","180 FRANKLIN TURNPIKE",1,0,0,0,0,0,0,1,197.5
"9904","NEW JERSEY","190 ROUTE 18",0,1,0,0,0,0,0,1,197.5
"9905","NEW JERSEY","195 FRANKLIN TURNPIKE",1,0,0,0,0,0,0,1,197.5
"9906","NEW JERSEY","2 RESEARCH WAY",0,0,0,0,1,0,0,1,197.5
"9907","NEW JERSEY","200 S LAUREL AVENUE",0,1,0,0,0,0,0,1,197.5
"9908","NEW JERSEY","202 SOUTH RARITAN",1,0,0,0,0,0,0,1,197.5
"9909","NEW JERSEY","2200 PLAZA FIVE",0,1,0,0,0,0,0,1,197.5
"9910","NEW JERSEY","225 PHILIPS BOULEVARD",1,0,0,0,0,0,0,1,197.5
"9911","NEW JERSEY","225 SUMMIT AVE",1,0,0,0,0,0,0,1,197.5
"9912","NEW JERSEY","283 KING GEORGE ROAD",0,0,0,0,1,0,0,1,197.5
"9913","NEW JERSEY","300 DAVIDSON AVE",1,0,0,0,0,0,0,1,197.5
"9914","NEW JERSEY","311",1,0,0,0,0,0,0,1,197.5
"9915","NEW JERSEY","399 INTERPACE PARKWAY",0,0,0,0,1,0,0,1,197.5
"9916","NEW JERSEY","499 WASHINGTON BLVD",1,0,0,0,0,0,0,1,197.5
"9917","NEW JERSEY","506 CARNEGIE CENTER",1,0,0,0,0,0,0,1,197.5
"9918","NEW JERSEY","525 MONMOUTH STREET",1,0,0,0,0,0,0,1,197.5
"9919","NEW JERSEY","575 WASHINGTON BLVD",1,0,0,0,0,0,0,1,197.5
"9920","NEW JERSEY","6 SYLVAN WAY",1,0,0,0,0,0,0,1,197.5
"9921","NEW JERSEY","6 WEST BELT ROAD",1,0,0,0,0,0,0,1,197.5
"9922","NEW JERSEY","620 MONTGOMERY STREET",1,0,0,0,0,0,0,1,197.5
"9923","NEW JERSEY","625 RT 46 E",1,0,0,0,0,0,0,1,197.5
"9924","NEW JERSEY","750 COLLEGE ROAD EAST",1,0,0,0,0,0,0,1,197.5
"9925","NEW JERSEY","758 ROUTE 46",0,0,0,0,1,0,0,1,197.5
"9926","NEW JERSEY","900 SYLVAN AVENUE",1,0,0,0,0,0,0,1,197.5
"9927","NEW JERSEY","95 GREEN STREET",1,0,0,0,0,0,0,1,197.5
"9928","NEW JERSEY","ALBUQUERQUE",0,0,0,0,1,0,0,1,197.5
"9929","NEW JERSEY","ALEXANDRIA",1,0,0,0,0,0,0,1,197.5
"9930","NEW JERSEY","ALPHA",1,0,0,0,0,0,0,1,197.5
"9931","NEW JERSEY","ANAHEIM HILLS",1,0,0,0,0,0,0,1,197.5
"9932","NEW JERSEY","ANN ARBOR",1,0,0,0,0,0,0,1,197.5
"9933","NEW JERSEY","ANNAPOLIS",0,0,1,0,0,0,0,1,197.5
"9934","NEW JERSEY","APEX",1,0,0,0,0,0,0,1,197.5
"9935","NEW JERSEY","APT 22 M",1,0,0,0,0,0,0,1,197.5
"9936","NEW JERSEY","ARMONK",1,0,0,0,0,0,0,1,197.5
"9937","NEW JERSEY","AUBURN HILLS",1,0,0,0,0,0,0,1,197.5
"9938","NEW JERSEY","AVON",1,0,0,0,0,0,0,1,197.5
"9939","NEW JERSEY","BAKERSFIELD",1,0,0,0,0,0,0,1,197.5
"9940","NEW JERSEY","BALA CYNWYD",0,0,0,0,1,0,0,1,197.5
"9941","NEW JERSEY","BASKING",0,1,0,0,0,0,0,1,197.5
